2000	17627.400391	8951.500000	6015.799805	4598.600098	3767.300049	3226.600098	2869.000000	2612.699951	2382.800049	2204.209961	2195.300049	2046.599976	2054.699951	1924.500000	1883.500000	2178.199951	1846.400024	1850.000000	2587.000000	2415.669922	2651.300049	2668.300049	2642.699951	2569.600098	2453.300049	2472.500000	2456.000000	2515.100098	2522.800049	2505.699951	2524.000000	2783.600098	2819.000000	2696.899902	3344.300049	2856.500000	3047.899902	3172.500000	3104.399902	3004.909912	3434.199951	3347.399902	3460.000000	4189.299805	3584.899902	3683.399902	3695.899902	3958.199951	3957.000000	3960.000000	4143.100098	4240.000000	4233.500000	4329.700195	4265.200195	4419.100098	4636.799805	4622.899902	4652.600098	4275.450195	
3000	39414.500000	19824.300781	13302.500000	10105.900391	8155.700195	6935.200195	6042.600098	5334.200195	4884.799805	4509.870117	4218.299805	3885.899902	3723.800049	3787.199951	3355.500000	3306.399902	4234.200195	3514.600098	4781.000000	4559.490234	4666.600098	4520.799805	4503.299805	4467.299805	4568.700195	4200.500000	4124.700195	4133.200195	4042.300049	4288.799805	4525.000000	4199.700195	4207.799805	4112.200195	4124.399902	4411.000000	4093.500000	3955.699951	4340.799805	4061.439941	4102.100098	4273.100098	4222.200195	4383.500000	4305.299805	4409.600098	4454.299805	4402.299805	4457.200195	4518.600098	4588.100098	4652.600098	4749.899902	4687.700195	5139.299805	4855.500000	4910.500000	4947.700195	5218.700195	4771.379883	
4000	69443.296875	35053.800781	23425.199219	17673.400391	14237.900391	11999.400391	10420.599609	9433.400391	8236.299805	7467.109863	6935.200195	6496.299805	6078.799805	5768.299805	5923.299805	5242.899902	5006.100098	5649.700195	7785.799805	6907.600098	7554.500000	7377.899902	7049.100098	6844.600098	6687.799805	6512.399902	6362.399902	6832.200195	6755.200195	6535.600098	6826.200195	6894.399902	6931.500000	6541.399902	6478.600098	6178.600098	6984.700195	6650.299805	6440.500000	6558.729980	6920.000000	6772.399902	6762.500000	6454.200195	6888.899902	6255.500000	6456.100098	6316.700195	6478.399902	6607.000000	6399.299805	6207.000000	5938.899902	6477.100098	6391.600098	6491.500000	6424.200195	6387.000000	6665.700195	6158.520020	
5000	109394.500000	54604.398438	36617.398438	29113.000000	22219.500000	18504.099609	15997.799805	14101.799805	12657.299805	11528.139648	10583.799805	9761.700195	9142.799805	8589.099609	8118.799805	7722.799805	8048.600098	9327.799805	11055.500000	10720.299805	11255.099609	10847.000000	10431.400391	10109.599609	9773.299805	9460.700195	9245.799805	8992.200195	9277.400391	8708.700195	8305.900391	8988.900391	8533.000000	8340.500000	9047.400391	9881.099609	9885.000000	9107.500000	10223.099609	9203.110352	9491.299805	8872.000000	9337.900391	8941.099609	8803.500000	8878.099609	9083.500000	9001.900391	9473.299805	9401.299805	9059.599609	8840.900391	8450.099609	8932.799805	8885.000000	9459.599609	9343.200195	8497.500000	9007.900391	8577.219727	
6000	132370.703125	78475.703125	52390.398438	39959.300781	31807.699219	26472.500000	22889.900391	20230.699219	17965.500000	16463.339844	14948.500000	13770.599609	12835.500000	12042.000000	12194.200195	11411.900391	10150.700195	13089.599609	14228.799805	15157.700195	15664.099609	15122.599609	14594.099609	14092.299805	13577.400391	13259.799805	13254.299805	12394.700195	12150.599609	12838.400391	12023.299805	12515.599609	12172.099609	11643.900391	12853.000000	12439.900391	12686.799805	12044.299805	12575.799805	12696.660156	13603.200195	13486.000000	12078.599609	12679.700195	12260.500000	12687.900391	12191.700195	12075.000000	11923.500000	11955.700195	12366.400391	12224.200195	12540.099609	11845.500000	11997.700195	12051.000000	11862.599609	12237.000000	12102.500000	11754.299805	
7000	167125.093750	106717.601562	71252.500000	53534.101562	42886.300781	36081.398438	30996.300781	27293.199219	24288.500000	21991.009766	20040.400391	18466.199219	17318.500000	16035.700195	15166.299805	14249.599609	15971.099609	16798.699219	19356.199219	18771.449219	20486.199219	19976.699219	19343.400391	18721.300781	18091.599609	17648.099609	16920.599609	16380.500000	15878.000000	15397.099609	15990.000000	15604.000000	15991.299805	15589.500000	14726.000000	16040.400391	16054.099609	15802.500000	16001.200195	16496.609375	16591.599609	17036.500000	17274.000000	16626.599609	16241.900391	16194.200195	17085.800781	16084.200195	15596.299805	15473.500000	14780.799805	15119.099609	16996.500000	16305.299805	15750.000000	15257.599609	14266.700195	15396.400391	15594.799805	15257.150391	
8000	219214.203125	138596.906250	92988.000000	69788.898438	56280.699219	47018.898438	40367.199219	37637.199219	31473.400391	28357.480469	26006.500000	23960.800781	22172.699219	20739.699219	19438.500000	18340.300781	20580.199219	21033.900391	22870.599609	25273.500000	26516.400391	25973.599609	24988.699219	24102.699219	23198.400391	22514.099609	21641.699219	21372.500000	20547.199219	19739.199219	19305.599609	19372.099609	18431.099609	18481.599609	19711.000000	19364.400391	19019.199219	19732.300781	20047.199219	20685.470703	22208.000000	20769.599609	21178.800781	21006.599609	20294.400391	20697.800781	19944.699219	19882.099609	19775.900391	21045.500000	19612.400391	19363.300781	20075.400391	19962.099609	19364.900391	18702.800781	18030.500000	20353.500000	20155.800781	19487.160156	
9000	259567.296875	171251.406250	118050.601562	88608.203125	70758.500000	60078.101562	51001.699219	44839.101562	39859.000000	36010.410156	32836.898438	30239.500000	30369.199219	26571.900391	24388.000000	23017.699219	23806.400391	24395.400391	31452.900391	30754.160156	34139.398438	32701.300781	31403.800781	30386.000000	28993.500000	28033.099609	27321.300781	26359.300781	25442.400391	24552.199219	25617.300781	24291.800781	22456.300781	26106.599609	24812.099609	24546.199219	24630.599609	25776.500000	25952.500000	25425.550781	27079.300781	26912.500000	27328.199219	26498.699219	26857.199219	24527.400391	25568.900391	24096.000000	25000.400391	24270.900391	25331.199219	24161.400391	25677.800781	24823.199219	23969.300781	24578.199219	25053.099609	24758.500000	25172.300781	24151.939453	
10000	316602.593750	205504.000000	144882.796875	109055.203125	87855.601562	72952.398438	62562.398438	55660.000000	49081.800781	44373.621094	40363.800781	37203.199219	34563.000000	31951.599609	30005.199219	28228.199219	31715.599609	32860.800781	39702.199219	39644.218750	41837.800781	39996.601562	38378.398438	37009.398438	35610.199219	34312.000000	33017.601562	32194.000000	31080.000000	30043.800781	30964.400391	29644.599609	28076.000000	29765.400391	30754.199219	29257.199219	30798.199219	30504.199219	28696.599609	29059.439453	29991.000000	30949.000000	30935.199219	29621.000000	29676.599609	31212.599609	29581.800781	33094.000000	29095.599609	29751.400391	29484.400391	30087.800781	28505.400391	30334.400391	29101.800781	30846.599609	29168.599609	30469.000000	29877.800781	29516.199219	
20000	1098557.000000	616918.000000	438357.812500	388941.593750	279616.406250	258146.796875	230590.593750	209731.796875	186609.406250	170764.437500	159641.796875	149591.000000	135897.406250	125221.601562	118031.796875	123502.000000	108174.601562	104666.398438	135642.796875	136466.734375	153484.406250	142572.796875	138208.593750	143756.406250	137960.593750	131376.000000	128529.601562	123868.203125	121227.203125	115720.000000	113554.601562	111386.601562	106878.000000	102476.796875	103631.796875	100098.601562	99204.796875	101235.601562	99851.601562	95941.023438	103521.000000	101753.601562	106210.796875	102643.000000	105083.000000	102879.000000	108943.203125	103791.203125	100924.203125	100368.796875	102700.000000	103290.000000	101739.601562	97062.796875	100565.601562	100692.203125	101098.203125	96771.601562	99856.398438	96647.382812	
30000	2418297.250000	1261105.250000	885856.625000	741428.000000	613899.187500	523809.812500	479488.593750	431660.187500	372430.000000	351468.156250	300213.000000	281981.406250	262070.796875	264762.187500	253889.000000	242575.406250	223046.203125	227967.406250	246214.593750	254296.765625	255295.796875	253651.000000	252446.203125	260819.000000	246848.406250	251083.203125	250206.796875	234373.796875	245554.203125	230710.406250	227558.593750	219531.203125	215766.406250	219432.593750	212445.000000	200943.203125	196419.593750	188871.203125	177450.593750	175458.796875	205945.593750	189024.000000	195798.593750	195596.593750	188299.593750	187375.203125	197273.796875	189230.406250	192702.593750	190325.203125	177332.796875	192089.203125	184606.593750	172942.000000	190531.593750	184452.406250	192011.796875	186501.000000	173688.796875	178676.093750	
40000	4300837.500000	2375847.500000	1497218.750000	1206556.000000	932928.187500	856673.812500	725504.375000	632940.000000	641672.187500	528334.062500	548316.812500	480161.000000	456488.406250	483007.812500	374847.593750	402532.406250	349290.812500	336591.812500	328635.187500	390285.187500	381720.406250	418269.406250	391803.000000	381074.000000	379072.187500	375367.406250	376456.000000	369795.000000	364482.406250	367254.187500	346619.812500	330859.000000	324733.187500	318235.187500	315855.187500	302957.187500	298383.812500	288465.593750	291903.000000	258247.296875	282101.187500	298898.593750	294366.812500	297970.593750	304607.406250	296520.187500	295032.406250	283484.812500	283989.406250	294054.187500	286561.406250	285040.812500	275070.187500	279015.000000	283821.812500	269356.187500	272455.000000	279942.406250	269049.187500	268819.781250	
50000	6634456.000000	3353078.750000	2351489.750000	1771985.625000	1403959.625000	1251791.625000	1114837.625000	968208.812500	847595.625000	807637.500000	805268.812500	708793.375000	698218.812500	579021.000000	565424.000000	542908.375000	519239.593750	521958.812500	566497.000000	543462.625000	600258.375000	621896.625000	592465.375000	574270.812500	542135.000000	534423.812500	521567.187500	512991.187500	495340.000000	507274.406250	506395.812500	488249.000000	472202.000000	452298.812500	437035.593750	426234.000000	423892.187500	403230.593750	403358.187500	381741.375000	421428.000000	440536.406250	441554.593750	438454.406250	446104.000000	417630.812500	432934.812500	436808.593750	424489.000000	423695.812500	424988.812500	416263.000000	407266.000000	415590.406250	405529.406250	398154.812500	409631.812500	405957.406250	400227.812500	397436.968750	
60000	9500296.000000	4806452.000000	3248678.250000	2481716.000000	1992394.000000	1837769.000000	1469554.625000	1285910.250000	1181374.000000	1113322.750000	947934.375000	907542.000000	914689.000000	817241.000000	741540.812500	726889.375000	784835.375000	675409.375000	636441.375000	729946.812500	852220.812500	815347.812500	778195.375000	754893.375000	734468.625000	724197.375000	739321.187500	682400.187500	679400.375000	665875.812500	663265.375000	644508.812500	633326.812500	633251.375000	619350.187500	591011.187500	577239.375000	567549.375000	553181.625000	526821.625000	625086.000000	667498.625000	655239.000000	647539.000000	609465.812500	614433.812500	612767.000000	589147.625000	615246.812500	602925.812500	582662.187500	576213.812500	554241.000000	580298.000000	575002.000000	562921.625000	565006.812500	567625.187500	555231.375000	559332.625000	
70000	12867490.000000	6499986.500000	4978885.500000	3481782.750000	2686550.750000	2286936.500000	2110757.750000	1762629.625000	1532901.000000	1449031.375000	1356048.625000	1307845.750000	1156609.000000	1059706.375000	1081948.750000	943342.000000	1095229.375000	851013.000000	921262.375000	930805.812500	1128161.000000	1039533.625000	1041501.625000	967662.000000	924101.625000	892753.000000	912318.625000	890924.812500	879527.812500	874032.000000	881805.812500	881313.625000	834379.187500	816694.812500	810739.625000	762118.187500	758603.812500	762624.187500	742151.187500	694536.937500	854901.000000	851544.375000	841533.000000	856288.187500	860547.375000	841859.812500	813462.625000	808295.625000	803444.812500	769159.812500	811680.000000	763182.187500	773135.187500	755173.625000	760154.000000	769944.375000	760677.187500	758837.375000	748339.812500	744196.312500	
80000	17115140.000000	8439186.000000	6015897.500000	4335608.500000	3610988.750000	3225205.000000	2652456.250000	2614836.000000	2109460.500000	1822528.375000	1674268.250000	1771143.000000	1425308.625000	1408686.000000	1275170.750000	1207127.250000	1248477.250000	1239609.000000	1270061.000000	1135391.625000	1382131.000000	1286632.625000	1312067.625000	1250147.750000	1217205.250000	1134463.625000	1168038.750000	1129716.750000	1078063.000000	1065985.250000	1120241.750000	1101368.625000	1072302.625000	1034790.625000	1014955.375000	1004909.000000	968834.375000	943722.375000	921164.000000	885886.812500	1094082.375000	1128368.000000	1066996.000000	1078442.375000	1074014.000000	1065848.375000	1034764.625000	1060135.625000	1031744.375000	1029357.812500	1012363.625000	990391.187500	1000204.000000	988043.812500	988758.375000	968592.812500	957706.000000	976378.187500	943016.375000	952081.625000	
90000	22266870.000000	11009665.000000	7529781.500000	5471886.500000	4461105.500000	3709484.750000	3132492.500000	3165812.000000	2677682.500000	2334771.250000	2050501.250000	1981256.750000	1855713.250000	1813364.625000	1647827.250000	1516032.375000	1438496.250000	1363650.000000	1582712.625000	1411163.375000	1685065.375000	1617148.375000	1568228.000000	1520668.625000	1503424.750000	1381422.375000	1354890.250000	1341989.375000	1381878.375000	1357833.625000	1379168.250000	1362027.000000	1315005.250000	1281027.000000	1254827.250000	1250076.750000	1209610.625000	1167797.625000	1145847.250000	1123687.250000	1314362.625000	1329703.000000	1364006.250000	1330843.000000	1326473.750000	1310693.750000	1321408.000000	1289866.250000	1277796.750000	1242710.375000	1243941.000000	1257322.250000	1251142.750000	1209620.375000	1227634.625000	1191661.250000	1209994.625000	1203573.000000	1186890.250000	1195243.000000	
100000	26257438.000000	13478936.000000	8835145.000000	6664081.500000	6093704.000000	4817638.500000	4446584.500000	3410974.750000	3246593.000000	2895402.250000	2521255.250000	2334011.750000	2336429.250000	2031856.625000	1880465.375000	1901420.000000	1651040.625000	1794187.625000	1552149.000000	1705657.625000	2049311.000000	2023951.375000	1886134.625000	1785304.000000	1776727.000000	1670355.000000	1649727.375000	1641708.625000	1592500.375000	1521641.000000	1679655.625000	1624760.375000	1619761.625000	1565339.375000	1536904.000000	1494342.625000	1482113.000000	1437571.375000	1403109.625000	1399026.375000	1531335.375000	1661196.000000	1642727.625000	1597796.000000	1646968.000000	1577570.625000	1564476.625000	1575760.000000	1570913.625000	1526485.375000	1520294.000000	1502733.625000	1505152.375000	1475183.000000	1484979.625000	1467468.625000	1453431.375000	1481838.000000	1454057.625000	1474355.250000	
200000	109896064.000000	52645584.000000	36423324.000000	27459770.000000	21666242.000000	17974582.000000	15143151.000000	13278731.000000	12403408.000000	10750374.000000	10001997.000000	9440661.000000	8539663.000000	8540999.000000	8129717.500000	6691010.500000	6927782.500000	6226313.500000	5759409.500000	5928865.500000	7235914.500000	7438584.500000	6812175.500000	6694700.000000	6485494.500000	6334030.500000	6273862.500000	6074826.500000	6270268.000000	5776529.500000	6077972.500000	5879714.000000	5762455.500000	5646273.500000	5608840.000000	5588179.500000	5514419.000000	5505173.500000	5369666.500000	5260741.500000	5483129.500000	5703052.000000	5734977.500000	5854170.500000	5636744.500000	5776814.500000	5995515.500000	5710752.500000	5709846.500000	5506031.500000	5732768.000000	5520596.500000	5607100.500000	5650258.000000	5556163.500000	5597146.500000	5607920.500000	5574210.500000	5539302.500000	5555697.000000	
300000	241233584.000000	118737384.000000	78602824.000000	60119444.000000	48099600.000000	40410976.000000	34821464.000000	31267486.000000	27375702.000000	23698888.000000	21604942.000000	19938294.000000	18727384.000000	18309156.000000	16698491.000000	14923524.000000	16725405.000000	14778135.000000	14396955.000000	12832199.000000	16172111.000000	16200564.000000	15445040.000000	14782860.000000	14337496.000000	14188679.000000	13497992.000000	13535209.000000	13645981.000000	12924467.000000	13083073.000000	12865067.000000	12667251.000000	12589435.000000	12246811.000000	12305925.000000	12173571.000000	12121389.000000	11968725.000000	11777984.000000	12258757.000000	12266183.000000	12420559.000000	12309331.000000	12422223.000000	12792017.000000	12564287.000000	12227548.000000	12362613.000000	12408184.000000	12386277.000000	12150707.000000	12394379.000000	12222493.000000	12210075.000000	12209907.000000	12282051.000000	12238593.000000	12201876.000000	12162527.000000	
400000	417877472.000000	213472848.000000	143540416.000000	105593408.000000	84438712.000000	73144064.000000	62360484.000000	53881844.000000	47690416.000000	42077432.000000	39513800.000000	36482784.000000	34087084.000000	32053766.000000	31390502.000000	26418798.000000	27486762.000000	25870560.000000	26572160.000000	22423082.000000	28482642.000000	28035362.000000	27394038.000000	26300846.000000	25292946.000000	25975286.000000	24071078.000000	23524494.000000	23262080.000000	22798242.000000	23376134.000000	22735686.000000	22264684.000000	22219362.000000	21717990.000000	21679202.000000	21485654.000000	21254840.000000	21039738.000000	20802344.000000	21173484.000000	21573414.000000	21489046.000000	21984190.000000	21822164.000000	21872242.000000	21931322.000000	21690574.000000	21701110.000000	21947372.000000	21715798.000000	21405242.000000	21637124.000000	21805600.000000	21400970.000000	21567210.000000	21582674.000000	21641902.000000	21635932.000000	21421894.000000	
500000	682192320.000000	327213888.000000	221967152.000000	163964352.000000	133609448.000000	110642816.000000	95569208.000000	85833544.000000	77240664.000000	67868112.000000	62480660.000000	54859732.000000	53179776.000000	53105092.000000	46859316.000000	41212980.000000	44374416.000000	39083492.000000	38834156.000000	35205928.000000	43594528.000000	43969484.000000	42674948.000000	40852972.000000	40694948.000000	38867584.000000	37247852.000000	36910932.000000	35304484.000000	35160596.000000	35682636.000000	35882016.000000	34936156.000000	34592840.000000	34112868.000000	33699060.000000	33485462.000000	33101990.000000	32819088.000000	32616570.000000	33651596.000000	33455462.000000	34059356.000000	34930576.000000	33765584.000000	33406386.000000	33683324.000000	33871168.000000	34174420.000000	34204992.000000	33587728.000000	33939212.000000	33997736.000000	33514634.000000	33335552.000000	33484214.000000	33313496.000000	33784760.000000	33356592.000000	33391386.000000	
600000	943353280.000000	471034016.000000	319634016.000000	240320048.000000	196638016.000000	159562832.000000	139008752.000000	120614968.000000	111864792.000000	101143424.000000	87565792.000000	84744616.000000	74013976.000000	71581296.000000	66032404.000000	59690220.000000	62250316.000000	56688924.000000	56733428.000000	49752488.000000	65660324.000000	64301140.000000	61606572.000000	59122476.000000	57034604.000000	55836980.000000	54030768.000000	52972908.000000	50782604.000000	49768900.000000	52776348.000000	50888448.000000	50949100.000000	49298316.000000	49037044.000000	48900140.000000	47882420.000000	47585148.000000	47132116.000000	46638856.000000	47347216.000000	49351392.000000	48793140.000000	48236396.000000	48329648.000000	47914924.000000	49005348.000000	48529296.000000	48561444.000000	48419772.000000	48183072.000000	48272848.000000	48476628.000000	47819612.000000	48028020.000000	47745420.000000	47534496.000000	47930768.000000	48171716.000000	48238744.000000	
700000	1279539200.000000	645386304.000000	427106208.000000	336920832.000000	260986800.000000	218376320.000000	188743552.000000	162094448.000000	152547584.000000	134216592.000000	121222648.000000	112442368.000000	99615288.000000	103565720.000000	91251072.000000	80657032.000000	84984728.000000	77709920.000000	78585832.000000	66558936.000000	82109720.000000	84203368.000000	81783544.000000	83130104.000000	76969672.000000	76872472.000000	73845312.000000	72368192.000000	69566728.000000	66384428.000000	70025752.000000	70402248.000000	69005696.000000	67411624.000000	66642644.000000	65528340.000000	65367820.000000	64722816.000000	64025748.000000	63554144.000000	64198628.000000	65182524.000000	66312796.000000	65055792.000000	65889052.000000	64962564.000000	65519888.000000	66513116.000000	66459004.000000	66224208.000000	65196908.000000	66114496.000000	65317680.000000	65354724.000000	64842028.000000	64464660.000000	65042876.000000	65031232.000000	65501408.000000	65108064.000000	
800000	1683770240.000000	836633152.000000	561011904.000000	424478848.000000	349373984.000000	289458336.000000	250389712.000000	213724624.000000	192707456.000000	174747120.000000	153304816.000000	143741184.000000	130138112.000000	129823832.000000	121658312.000000	105270696.000000	110940504.000000	108523904.000000	97863744.000000	87106616.000000	114007768.000000	112657856.000000	108737160.000000	110107072.000000	101451736.000000	98921816.000000	96513824.000000	92593848.000000	91312232.000000	90775528.000000	92604008.000000	91354112.000000	88923960.000000	87586280.000000	85938736.000000	86442240.000000	84934088.000000	84336352.000000	83446024.000000	82745232.000000	84978792.000000	84807992.000000	87300472.000000	85635304.000000	85918408.000000	85309816.000000	84945312.000000	86118984.000000	85377464.000000	84651968.000000	84712832.000000	84992328.000000	84654624.000000	85052776.000000	84621912.000000	84128544.000000	84626936.000000	84917560.000000	84953752.000000	84278320.000000	
900000	2117535360.000000	1062893760.000000	715296064.000000	529816416.000000	429273376.000000	369403392.000000	311349536.000000	266529856.000000	247571728.000000	218669216.000000	195310000.000000	192532016.000000	184444240.000000	164037344.000000	150938368.000000	133093560.000000	142534448.000000	123955136.000000	116063104.000000	112305648.000000	129335592.000000	139388544.000000	135782544.000000	135757504.000000	126420056.000000	126261448.000000	121388888.000000	119070552.000000	113927432.000000	113277152.000000	118624984.000000	116456384.000000	112971112.000000	109862976.000000	109047232.000000	109075656.000000	107163264.000000	106661784.000000	105875944.000000	105069488.000000	106166072.000000	106721624.000000	106467320.000000	106763304.000000	110781568.000000	107861464.000000	107155392.000000	107392040.000000	107372640.000000	107496312.000000	107167144.000000	106877600.000000	106794344.000000	107246584.000000	106964544.000000	106147168.000000	107029632.000000	106739240.000000	106652248.000000	106930264.000000	
